model,builder,input,output,valid,reason,metadata
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: PlayStation 5, $499\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""PlayStation 5"",
  ""price"": 499
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 53, ""original_length"": 53}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Jessica Wilson, 31, jessica.w@mail.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: John Smith, 35, johnsmith123@gmail.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""John Smith"",
  ""age"": 35,
  ""email"": ""johnsmith123@gmail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Xbox Series X, $499\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Xbox Series X"",
  ""price"": 499
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 53, ""original_length"": 53}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Michael Brown, 45, mike.brown@company.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Michael Brown"",
  ""age"": 45,
  ""email"": ""mike.brown@company.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 79, ""original_length"": 79}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Amanda White, 26, amanda.w@email.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Amanda White"",
  ""age"": 26,
  ""email"": ""amanda.w@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Normalize a log entry.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}\nInput: 2024-07-20 WARNING CPU usage at 90%\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""timestamp"": ""2024-07-20"",
  ""level"": ""WARNING"",
  ""message"": ""CPU usage at 90%""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Samsung TV, $1299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Samsung TV"",
  ""price"": 1299
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 51, ""original_length"": 51}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Nintendo Switch, $299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Nintendo Switch"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Nintendo Switch, $299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Nintendo Switch"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Nintendo Switch, $299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Nintendo Switch"",
  ""price"": 299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: MacBook Pro, $1999\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""MacBook Pro"",
  ""price"": 1999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 71, ""original_length"": 71}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Apple Watch, $399\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Apple Watch"",
  ""price"": 399
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 51, ""original_length"": 51}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: David Miller, 52, david.m@business.org\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""David Miller"",
  ""age"": 52,
  ""email"": ""david.m@business.org""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Apple Watch, $399\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Apple Watch"",
  ""price"": 399
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 51, ""original_length"": 51}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Mark Lee, 41, mark@work.io\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Mark Lee"",
  ""age"": 41,
  ""email"": ""mark@work.io""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 64, ""original_length"": 64}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Amanda White, 26, amanda.w@email.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Amanda White"",
  ""age"": 26,
  ""email"": ""amanda.w@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Samsung TV, $1299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Samsung TV"",
  ""price"": 1299,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 70, ""original_length"": 70}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Normalize a log entry.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}\nInput: 2024-07-20 WARNING CPU usage at 90%\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""timestamp"": ""2024-07-20"",
  ""level"": ""WARNING"",
  ""message"": ""CPU usage at 90%""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: David Miller, 52, david.m@business.org\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""David Miller"",
  ""age"": 52,
  ""email"": ""david.m@business.org""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Jessica Wilson, 31, jessica.w@mail.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: iPhone 15, $999\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""iPhone 15"",
  ""price"": 999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 68, ""original_length"": 68}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Robert Taylor, 38, robert.t@work.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Robert Taylor"",
  ""age"": 38,
  ""email"": ""robert.t@work.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Normalize a log entry.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}\nInput: 2024-05-08 DEBUG Processing request\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""timestamp"": ""2024-05-08"",
  ""level"": ""DEBUG"",
  ""message"": ""Processing request""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 86, ""original_length"": 86}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Sarah Johnson, 28, sarah.j@email.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Sarah Johnson"",
  ""age"": 28,
  ""email"": ""sarah.j@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: iPhone 15, $999\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""iPhone 15"",
  ""price"": 999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 68, ""original_length"": 68}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: MacBook Pro, $1999\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""MacBook Pro"",
  ""price"": 1999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 71, ""original_length"": 71}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Jessica Wilson, 31, jessica.w@mail.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Jessica Wilson"",
  ""age"": 31,
  ""email"": ""jessica.w@mail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: David Miller, 52, david.m@business.org\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""David Miller"",
  ""age"": 52,
  ""email"": ""david.m@business.org""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: MacBook Pro, $1999\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""MacBook Pro"",
  ""price"": 1999,
  ""currency"": ""$""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 71, ""original_length"": 71}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: AirPods Pro, $249\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""AirPods Pro"",
  ""price"": 249
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 51, ""original_length"": 51}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Normalize a log entry.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}\nInput: 2024-08-05 INFO User logged in\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""timestamp"": ""2024-08-05"",
  ""level"": ""INFO"",
  ""message"": ""User logged in""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 81, ""original_length"": 81}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: John Smith, 35, johnsmith123@gmail.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""John Smith"",
  ""age"": 35,
  ""email"": ""johnsmith123@gmail.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 76, ""original_length"": 76}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Sarah Johnson, 28, sarah.j@email.com\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Sarah Johnson"",
  ""age"": 28,
  ""email"": ""sarah.j@email.com""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 74, ""original_length"": 74}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Convert product info into structured JSON.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""product_name\"": {\n      \""type\"": \""string\""\n    },\n    \""price\"": {\n      \""type\"": \""number\""\n    },\n    \""currency\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""product_name\"",\n    \""price\""\n  ]\n}\nInput: Sony Headphones, $299\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""product_name"": ""Sony Headphones"",
  ""price"": 299
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 55, ""original_length"": 55}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Extract a user profile from the text.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""name\"": {\n      \""type\"": \""string\""\n    },\n    \""age\"": {\n      \""type\"": \""integer\""\n    },\n    \""email\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""name\"",\n    \""age\"",\n    \""email\""\n  ]\n}\nInput: Emily Davis, 22, emily.d@university.edu\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""name"": ""Emily Davis"",
  ""age"": 22,
  ""email"": ""emily.d@university.edu""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
qwen-turbo,adherence_user_plus_assistant_seed,"[{""role"": ""user"", ""content"": ""Normalize a log entry.\nSchema:\n{\n  \""type\"": \""object\"",\n  \""properties\"": {\n    \""timestamp\"": {\n      \""type\"": \""string\""\n    },\n    \""level\"": {\n      \""type\"": \""string\""\n    },\n    \""message\"": {\n      \""type\"": \""string\""\n    }\n  },\n  \""required\"": [\n    \""timestamp\"",\n    \""level\"",\n    \""message\""\n  ]\n}\nInput: 2024-02-01 ERROR Disk full\nOnly JSON.""}, {""role"": ""assistant"", ""content"": ""{""}]","{
  ""timestamp"": ""2024-02-01"",
  ""level"": ""ERROR"",
  ""message"": ""Disk full""
}",True,"","{""extraneous_text_pct"": 0.0, ""cleaned_json_length"": 77, ""original_length"": 77}"
